window,time_start_s,time_end_s,cpu_prob,rknn_prob,prob_diff,h_diff,c_diff,cpu_voice,rknn_voice
1218,38.976,39.008,0.9989785552024841,0.99755859375,0.0014199614524841309,0.10527443140745163,2.561650037765503,1,1
1219,39.008,39.04,0.9990561008453369,0.99755859375,0.001497507095336914,0.11054078489542007,2.551378011703491,1,1
1220,39.04,39.072,0.9988495111465454,0.99755859375,0.0012909173965454102,0.1350572258234024,2.5865907669067383,1,1
1221,39.072,39.104,0.9982572793960571,0.99755859375,0.0006986856460571289,0.11884734034538269,2.572152614593506,1,1
1222,39.104,39.136,0.9925021529197693,0.9970703125,0.004568159580230713,0.12932562828063965,2.6144988536834717,1,1
1223,39.136,39.168,0.9200683832168579,0.9951171875,0.07504880428314209,0.19697178900241852,2.6910619735717773,1,1
1224,39.168,39.2,0.8170762062072754,0.99365234375,0.1765761375427246,0.24727019667625427,2.7521073818206787,1,1
1225,39.2,39.232,0.9750434160232544,0.990234375,0.015190958976745605,0.24259348213672638,2.821183681488037,1,1
1226,39.232,39.264,0.9794824123382568,0.98828125,0.008798837661743164,0.17062298953533173,2.7187533378601074,1,1
1227,39.264,39.296,0.9431439638137817,0.984375,0.04123103618621826,0.14416293799877167,2.6657328605651855,1,1
1228,39.296,39.328,0.975001871585846,0.99267578125,0.017673909664154053,0.13601374626159668,2.624979257583618,1,1
1229,39.328,39.36,0.995048999786377,0.99755859375,0.002509593963623047,0.11044473201036453,2.5431032180786133,1,1
1230,39.36,39.392,0.9967449307441711,0.99755859375,0.0008136630058288574,0.12120597064495087,2.5479676723480225,1,1
1231,39.392,39.424,0.9971332550048828,0.99755859375,0.0004253387451171875,0.12775768339633942,2.5709590911865234,1,1
1232,39.424,39.456,0.9973951578140259,0.99755859375,0.0001634359359741211,0.13385646045207977,2.599076986312866,1,1
1233,39.456,39.488,0.9976819753646851,0.99755859375,0.0001233816146850586,0.1428278237581253,2.642488479614258,1,1
1234,39.488,39.52,0.997825026512146,0.99755859375,0.0002664327621459961,0.13565117120742798,2.665724277496338,1,1
1235,39.52,39.552,0.997893214225769,0.99755859375,0.00033462047576904297,0.13144037127494812,2.6622889041900635,1,1
1236,39.552,39.584,0.9974226951599121,0.99755859375,0.00013589859008789062,0.12360643595457077,2.6856071949005127,1,1
1237,39.584,39.616,0.9976627230644226,0.9970703125,0.0005924105644226074,0.1647297888994217,2.7528116703033447,1,1
1238,39.616,39.648,0.9983868598937988,0.99755859375,0.0008282661437988281,0.10780041664838791,2.6850273609161377,1,1
1239,39.648,39.68,0.9984789490699768,0.99755859375,0.0009203553199768066,0.08863270282745361,2.6539082527160645,1,1
1240,39.68,39.712,0.9986937642097473,0.99755859375,0.0011351704597473145,0.08070831000804901,2.616396903991699,1,1
1241,39.712,39.744,0.9986587762832642,0.99755859375,0.0011001825332641602,0.08748600631952286,2.608656644821167,1,1
1242,39.744,39.776,0.9985506534576416,0.99755859375,0.0009920597076416016,0.11157944798469543,2.655749797821045,1,1
1243,39.776,39.808,0.9974303245544434,0.99755859375,0.00012826919555664062,0.10885471105575562,2.6857385635375977,1,1
1244,39.808,39.84,0.9898455739021301,0.99560546875,0.005759894847869873,0.138619527220726,2.7449588775634766,1,1
1245,39.84,39.872,0.9348326921463013,0.99365234375,0.05881965160369873,0.20561416447162628,2.800783634185791,1,1
1246,39.872,39.904,0.9912903308868408,0.9970703125,0.00577998161315918,0.17654767632484436,2.81028151512146,1,1
1247,39.904,39.936,0.9957119226455688,0.9970703125,0.0013583898544311523,0.1672896444797516,2.8252289295196533,1,1
1248,39.936,39.968,0.9897090196609497,0.994140625,0.004431605339050293,0.17207103967666626,2.82560658454895,1,1
1249,39.968,40.0,0.9897757172584534,0.98876953125,0.0010061860084533691,0.16997484862804413,2.829444408416748,1,1
1250,40.0,40.032,0.9936903715133667,0.9873046875,0.006385684013366699,0.18185818195343018,2.8173000812530518,1,1
1251,40.032,40.064,0.9969979524612427,0.9970703125,7.236003875732422e-05,0.15534208714962006,2.77394962310791,1,1
1252,40.064,40.096,0.9975107908248901,0.99755859375,4.780292510986328e-05,0.1477542519569397,2.7536301612854004,1,1
1253,40.096,40.128,0.9978538155555725,0.99755859375,0.00029522180557250977,0.1457119584083557,2.7757890224456787,1,1
1254,40.128,40.16,0.9982317686080933,0.99755859375,0.0006731748580932617,0.1454736888408661,2.8002235889434814,1,1
1255,40.16,40.192,0.9983755350112915,0.99755859375,0.0008169412612915039,0.14958810806274414,2.832329273223877,1,1
1256,40.192,40.224,0.998334527015686,0.99755859375,0.0007759332656860352,0.1578209102153778,2.867865562438965,1,1
1257,40.224,40.256,0.9970784783363342,0.99755859375,0.0004801154136657715,0.17542967200279236,2.8901960849761963,1,1
1258,40.256,40.288,0.9978801012039185,0.9970703125,0.000809788703918457,0.1780298948287964,2.9136710166931152,1,1
1259,40.288,40.32,0.9960280656814575,0.99560546875,0.00042259693145751953,0.153176948428154,2.893798828125,1,1
1260,40.32,40.352,0.9647295475006104,0.994140625,0.02941107749938965,0.19147470593452454,2.9063589572906494,1,1
1261,40.352,40.384,0.9899264574050903,0.990234375,0.00030791759490966797,0.16928347945213318,2.8881988525390625,1,1
1262,40.384,40.416,0.9874181747436523,0.9873046875,0.00011348724365234375,0.157964289188385,2.892458915710449,1,1
1263,40.416,40.448,0.973713219165802,0.9873046875,0.013591468334197998,0.13239839673042297,2.871375322341919,1,1
1264,40.448,40.48,0.9725748300552368,0.9853515625,0.012776732444763184,0.11474711447954178,2.823530435562134,1,1
1265,40.48,40.512,0.9472938776016235,0.98046875,0.033174872398376465,0.14137426018714905,2.799159049987793,1,1
1266,40.512,40.544,0.9716935157775879,0.96875,0.0029435157775878906,0.12518997490406036,2.761370897293091,1,1
1267,40.544,40.576,0.958541750907898,0.95361328125,0.004928469657897949,0.12693217396736145,2.73403263092041,1,1
1268,40.576,40.608,0.9538506269454956,0.93994140625,0.013909220695495605,0.15900564193725586,2.7425241470336914,1,1
1269,40.608,40.64,0.979492723941803,0.93408203125,0.04541069269180298,0.21956105530261993,2.807182550430298,1,1
1270,40.64,40.672,0.9843320846557617,0.95556640625,0.02876567840576172,0.18599918484687805,2.7906265258789062,1,1
1271,40.672,40.704,0.9931075572967529,0.9638671875,0.02924036979675293,0.15876397490501404,2.76119065284729,1,1
1272,40.704,40.736,0.9921690225601196,0.97216796875,0.02000105381011963,0.15679213404655457,2.7688488960266113,1,1
1273,40.736,40.768,0.9923816323280334,0.96875,0.023631632328033447,0.13330106437206268,2.7573747634887695,1,1
1274,40.768,40.8,0.9970309734344482,0.99267578125,0.004355192184448242,0.1389581561088562,2.784327983856201,1,1
1275,40.8,40.832,0.9980648756027222,0.9970703125,0.000994563102722168,0.13074025511741638,2.8011221885681152,1,1
1276,40.832,40.864,0.9984959959983826,0.9970703125,0.0014256834983825684,0.15882942080497742,2.865265369415283,1,1
1277,40.864,40.896,0.998498797416687,0.9970703125,0.0014284849166870117,0.13385337591171265,2.8404407501220703,1,1
1278,40.896,40.928,0.9983088970184326,0.99755859375,0.0007503032684326172,0.13525331020355225,2.8456201553344727,1,1
1279,40.928,40.96,0.9967619180679321,0.9970703125,0.0003083944320678711,0.13149511814117432,2.8624019622802734,1,1
1280,40.96,40.992,0.996385931968689,0.99609375,0.00029218196868896484,0.11997797340154648,2.8591113090515137,1,1
1281,40.992,41.024,0.996269941329956,0.99560546875,0.0006644725799560547,0.12689842283725739,2.894561529159546,1,1
1282,41.024,41.056,0.9935916066169739,0.99560546875,0.002013862133026123,0.12057895958423615,2.873164653778076,1,1
1283,41.056,41.088,0.9793046712875366,0.9951171875,0.01581251621246338,0.1598646342754364,2.8699886798858643,1,1
1284,41.088,41.12,0.9641003608703613,0.99365234375,0.029551982879638672,0.20316901803016663,2.918199062347412,1,1
1285,41.12,41.152,0.958996593952179,0.990234375,0.031237781047821045,0.22756816446781158,2.957400321960449,1,1
1286,41.152,41.184,0.9863849878311157,0.982421875,0.003963112831115723,0.15917247533798218,2.870417356491089,1,1
1287,41.184,41.216,0.9911962747573853,0.9873046875,0.003891587257385254,0.15791641175746918,2.8476738929748535,1,1
1288,41.216,41.248,0.991199254989624,0.9951171875,0.0039179325103759766,0.13212671875953674,2.7850937843322754,1,1
1289,41.248,41.28,0.9935399889945984,0.9970703125,0.0035303235054016113,0.13289138674736023,2.7693800926208496,1,1
1290,41.28,41.312,0.9936225414276123,0.9970703125,0.0034477710723876953,0.12146461009979248,2.7495763301849365,1,1
1291,41.312,41.344,0.9922460317611694,0.9970703125,0.004824280738830566,0.10940496623516083,2.751858949661255,1,1
1292,41.344,41.376,0.9942507743835449,0.99560546875,0.0013546943664550781,0.13939520716667175,2.794362783432007,1,1
1293,41.376,41.408,0.9914504289627075,0.994140625,0.0026901960372924805,0.14581358432769775,2.794890880584717,1,1
1294,41.408,41.44,0.991647481918335,0.9951171875,0.003469705581665039,0.13762253522872925,2.7504189014434814,1,1
1295,41.44,41.472,0.9957855939865112,0.9970703125,0.0012847185134887695,0.12448037415742874,2.7084341049194336,1,1
1296,41.472,41.504,0.9949443340301514,0.99560546875,0.0006611347198486328,0.11756271123886108,2.7041871547698975,1,1
1297,41.504,41.536,0.9944279193878174,0.9921875,0.002240419387817383,0.1336473524570465,2.7098522186279297,1,1
1298,41.536,41.568,0.991134524345398,0.99072265625,0.0004118680953979492,0.14601360261440277,2.717358112335205,1,1
1299,41.568,41.6,0.9846728444099426,0.98876953125,0.004096686840057373,0.14748364686965942,2.72391414642334,1,1
1300,41.6,41.632,0.9603255987167358,0.98388671875,0.02356112003326416,0.17012113332748413,2.734313726425171,1,1
1301,41.632,41.664,0.9397308826446533,0.97900390625,0.03927302360534668,0.1795324981212616,2.728551149368286,1,1
1302,41.664,41.696,0.933671772480011,0.970703125,0.037031352519989014,0.2139304280281067,2.767106294631958,1,1
1303,41.696,41.728,0.9371358156204224,0.958984375,0.021848559379577637,0.2127392441034317,2.7972521781921387,1,1
1304,41.728,41.76,0.9364416599273682,0.94384765625,0.007405996322631836,0.21562425792217255,2.8301050662994385,1,1
1305,41.76,41.792,0.9353843927383423,0.923828125,0.011556267738342285,0.19932080805301666,2.8334712982177734,1,1
1306,41.792,41.824,0.9240007400512695,0.90576171875,0.01823902130126953,0.20433801412582397,2.860535144805908,1,1
1307,41.824,41.856,0.9194769859313965,0.89013671875,0.029340267181396484,0.20565593242645264,2.881793975830078,1,1
1308,41.856,41.888,0.9217498898506165,0.8720703125,0.049679577350616455,0.20886659622192383,2.9028167724609375,1,1
1309,41.888,41.92,0.9127790927886963,0.8583984375,0.05438065528869629,0.19123488664627075,2.8770217895507812,1,1
1310,41.92,41.952,0.8901045322418213,0.84375,0.04635453224182129,0.20565137267112732,2.9000966548919678,1,1
1311,41.952,41.984,0.903451681137085,0.8291015625,0.07435011863708496,0.2106454223394394,2.9105165004730225,1,1
1312,41.984,42.016,0.8845919966697693,0.81396484375,0.07062715291976929,0.18904677033424377,2.8630943298339844,1,1
1313,42.016,42.048,0.8756368160247803,0.7939453125,0.08169150352478027,0.1976383626461029,2.8552370071411133,1,1
1314,42.048,42.08,0.8782510161399841,0.775390625,0.10286039113998413,0.2060791403055191,2.8494386672973633,1,1
1315,42.08,42.112,0.8739279508590698,0.7568359375,0.11709201335906982,0.20883625745773315,2.839069366455078,1,1
1316,42.112,42.144,0.8597196340560913,0.73388671875,0.1258329153060913,0.1800638735294342,2.7667593955993652,1,1
1317,42.144,42.176,0.8612154126167297,0.7099609375,0.15125447511672974,0.19221767783164978,2.7542972564697266,1,1
1318,42.176,42.208,0.8598264455795288,0.68505859375,0.1747678518295288,0.18687722086906433,2.7234396934509277,1,1
1319,42.208,42.24,0.8695282340049744,0.6591796875,0.21034854650497437,0.20474590361118317,2.7283968925476074,1,1
1320,42.24,42.272,0.8698879480361938,0.63232421875,0.23756372928619385,0.19843831658363342,2.7081551551818848,1,1
1321,42.272,42.304,0.8599937558174133,0.60400390625,0.25598984956741333,0.1997300386428833,2.701040267944336,1,1
1322,42.304,42.336,0.8743380308151245,0.578125,0.2962130308151245,0.21243010461330414,2.7014856338500977,1,1
1323,42.336,42.368,0.8532807230949402,0.55078125,0.3024994730949402,0.20865032076835632,2.697359561920166,1,1
1324,42.368,42.4,0.8660911917686462,0.52001953125,0.34607166051864624,0.21431350708007812,2.699650764465332,1,1
1325,42.4,42.432,0.8203703165054321,0.4892578125,0.33111250400543213,0.18003207445144653,2.6432971954345703,1,0
1326,42.432,42.464,0.8122618198394775,0.45947265625,0.35278916358947754,0.1878831684589386,2.659158945083618,1,0
1327,42.464,42.496,0.8096753358840942,0.432861328125,0.37681400775909424,0.18478046357631683,2.6513619422912598,1,0
1328,42.496,42.528,0.8112743496894836,0.40380859375,0.40746575593948364,0.20627138018608093,2.6747567653656006,1,0
1329,42.528,42.56,0.8110445141792297,0.38037109375,0.43067342042922974,0.21594583988189697,2.695479154586792,1,0
1330,42.56,42.592,0.8169065117835999,0.357666015625,0.45924049615859985,0.22923597693443298,2.719482183456421,1,0
1331,42.592,42.624,0.829596996307373,0.33837890625,0.49121809005737305,0.2180151343345642,2.7058193683624268,1,0
1332,42.624,42.656,0.8155919313430786,0.3203125,0.4952794313430786,0.2284759134054184,2.7224135398864746,1,0
1333,42.656,42.688,0.7989116907119751,0.30224609375,0.4966655969619751,0.23130649328231812,2.7444286346435547,1,0
1334,42.688,42.72,0.7954651117324829,0.283935546875,0.5115295648574829,0.23503130674362183,2.7651023864746094,1,0
1335,42.72,42.752,0.7855212688446045,0.268310546875,0.5172107219696045,0.24125564098358154,2.793647289276123,1,0
1336,42.752,42.784,0.7892709970474243,0.2529296875,0.5363413095474243,0.24663999676704407,2.8193588256835938,1,0
1337,42.784,42.816,0.7773025035858154,0.2373046875,0.5399978160858154,0.23407761752605438,2.8184854984283447,1,0
1338,42.816,42.848,0.7677040100097656,0.2222900390625,0.5454139709472656,0.24758262932300568,2.8452835083007812,1,0
1339,42.848,42.88,0.834363579750061,0.2030029296875,0.631360650062561,0.2155594825744629,2.724058151245117,1,0
1340,42.88,42.912,0.7626508474349976,0.1981201171875,0.5645307302474976,0.21489915251731873,2.651400327682495,1,0
1341,42.912,42.944,0.6461853981018066,0.1884765625,0.45770883560180664,0.2082902491092682,2.6168763637542725,1,0
1342,42.944,42.976,0.6640368700027466,0.1876220703125,0.4764147996902466,0.22758349776268005,2.614088773727417,1,0
1343,42.976,43.008,0.581536054611206,0.168701171875,0.41283488273620605,0.2025248408317566,2.593977451324463,1,0
1344,43.008,43.04,0.7646819353103638,0.1474609375,0.6172209978103638,0.20182043313980103,2.5724058151245117,1,0
1345,43.04,43.072,0.6570427417755127,0.1484375,0.5086052417755127,0.22356675565242767,2.5726053714752197,1,0
1346,43.072,43.104,0.5096493363380432,0.1400146484375,0.3696346879005432,0.18590322136878967,2.536022186279297,1,0
1347,43.104,43.136,0.47835248708724976,0.12744140625,0.35091108083724976,0.17038863897323608,2.513615131378174,0,0
1348,43.136,43.168,0.4435562193393707,0.12213134765625,0.3214248716831207,0.18273577094078064,2.5318946838378906,0,0
1349,43.168,43.2,0.42660677433013916,0.11346435546875,0.31314241886138916,0.17062947154045105,2.539686679840088,0,0
1350,43.2,43.232,0.40153661370277405,0.1051025390625,0.29643407464027405,0.19106341898441315,2.5851564407348633,0,0
1351,43.232,43.264,0.3775728642940521,0.10009765625,0.2774752080440521,0.18442940711975098,2.6121182441711426,0,0
1352,43.264,43.296,0.3585296869277954,0.0936279296875,0.2649017572402954,0.1836969554424286,2.645918369293213,0,0
1353,43.296,43.328,0.34231966733932495,0.088623046875,0.25369662046432495,0.19326090812683105,2.6859140396118164,0,0
1354,43.328,43.36,0.32987311482429504,0.08447265625,0.24540045857429504,0.20321345329284668,2.7254538536071777,0,0
1355,43.36,43.392,0.30754488706588745,0.08135986328125,0.22618502378463745,0.19179335236549377,2.7313449382781982,0,0
1356,43.392,43.424,0.3064577281475067,0.0775146484375,0.2289430797100067,0.18838243186473846,2.756485939025879,0,0
1357,43.424,43.456,0.27968788146972656,0.0733642578125,0.20632362365722656,0.17399854958057404,2.7457275390625,0,0
1358,43.456,43.488,0.26347067952156067,0.069580078125,0.19389060139656067,0.18287622928619385,2.7872869968414307,0,0
1359,43.488,43.52,0.26129773259162903,0.06622314453125,0.19507458806037903,0.1846139132976532,2.8150477409362793,0,0
1360,43.52,43.552,0.2381553053855896,0.0633544921875,0.1748008131980896,0.20058563351631165,2.863229513168335,0,0
1361,43.552,43.584,0.2293250560760498,0.06072998046875,0.1685950756072998,0.2011079341173172,2.895443916320801,0,0
1362,43.584,43.616,0.21052619814872742,0.058258056640625,0.15226814150810242,0.20581842958927155,2.927473783493042,0,0
1363,43.616,43.648,0.21099400520324707,0.055755615234375,0.15523838996887207,0.20964834094047546,2.955474615097046,0,0
1364,43.648,43.68,0.18766620755195618,0.0533447265625,0.13432148098945618,0.20917384326457977,2.9813661575317383,0,0
1365,43.68,43.712,0.18859323859214783,0.051361083984375,0.13723215460777283,0.21118301153182983,3.0046982765197754,0,0
1366,43.712,43.744,0.18248939514160156,0.04949951171875,0.13298988342285156,0.21811237931251526,3.0342531204223633,0,0
1367,43.744,43.776,0.17359519004821777,0.047698974609375,0.12589621543884277,0.21759304404258728,3.056119441986084,0,0
1368,43.776,43.808,0.17231246829032898,0.04608154296875,0.12623092532157898,0.2087160050868988,3.0585765838623047,0,0
1369,43.808,43.84,0.17436173558235168,0.04443359375,0.12992814183235168,0.21767114102840424,3.0795469284057617,0,0
1370,43.84,43.872,0.16385310888290405,0.04376220703125,0.12009090185165405,0.22050344944000244,3.0960240364074707,0,0
1371,43.872,43.904,0.15156567096710205,0.042694091796875,0.10887157917022705,0.22654365003108978,3.1244611740112305,0,0
1372,43.904,43.936,0.14940804243087769,0.0411376953125,0.10827034711837769,0.20692774653434753,3.1134908199310303,0,0
1373,43.936,43.968,0.1406508982181549,0.0401611328125,0.10048976540565491,0.20651775598526,3.12337064743042,0,0
1374,43.968,44.0,0.14244550466537476,0.039642333984375,0.10280317068099976,0.2189353108406067,3.153952121734619,0,0
1375,44.0,44.032,0.1513359248638153,0.038482666015625,0.11285325884819031,0.22198691964149475,3.1710383892059326,0,0
1376,44.032,44.064,0.13300400972366333,0.03802490234375,0.09497910737991333,0.21767133474349976,3.176579475402832,0,0
1377,44.064,44.096,0.12939077615737915,0.03717041015625,0.09222036600112915,0.2235257774591446,3.1978182792663574,0,0
1378,44.096,44.128,0.1385471522808075,0.036346435546875,0.1022007167339325,0.21587467193603516,3.198329448699951,0,0
1379,44.128,44.16,0.1437189280986786,0.035797119140625,0.10792180895805359,0.21766780316829681,3.1980843544006348,0,0
1380,44.16,44.192,0.12685441970825195,0.0347900390625,0.09206438064575195,0.22500573098659515,3.209141731262207,0,0
1381,44.192,44.224,0.12939989566802979,0.03460693359375,0.09479296207427979,0.2087678462266922,3.1997969150543213,0,0
1382,44.224,44.256,0.1253334879875183,0.033843994140625,0.09148949384689331,0.2185678631067276,3.216855764389038,0,0
1383,44.256,44.288,0.12099224328994751,0.034149169921875,0.08684307336807251,0.20407946407794952,3.2041015625,0,0
1384,44.288,44.32,0.11738306283950806,0.03350830078125,0.08387476205825806,0.21881794929504395,3.2338147163391113,0,0
1385,44.32,44.352,0.11975151300430298,0.03326416015625,0.08648735284805298,0.2302321195602417,3.265089511871338,0,0
1386,44.352,44.384,0.10826870799064636,0.03167724609375,0.07659146189689636,0.24775227904319763,3.306035041809082,0,0
